ID	GSM597452	GSM597453	GSM597454	GSM597469	GSM597470	
Label	P	P	P	NP	NP	
79723_at	38.5	34.0	37.5	31.6	41.8	
79724_at	452.5	498.4	396.7	368.8	466.0	
79725_at	83.4	57.4	79.4	71.3	52.3	
79726_at	54.7	72.6	83.4	74.1	62.7	
79727_at	3.9	4.4	3.6	4.9	4.1	
79728_at	221.8	191.2	240.6	169.2	173.6	
79729_at	36.2	35.8	24.3	30.7	38.7	
79730_at	38.1	39.7	98.6	41.5	37.1	
79731_at	256.4	286.6	282.6	284.0	233.6	
79733_at	5.0	4.0	4.7	5.5	5.0	
79734_at	222.4	193.2	128.7	138.3	181.1	
79735_at	210.0	281.6	244.8	250.0	225.8	
79736_at	322.0	358.1	214.3	268.1	234.0	
79738_at	658.9	671.7	1158.5	741.0	879.9	
79739_at	78.1	31.8	57.0	49.2	51.9	
79740_at	3.8	4.5	4.1	4.6	5.0	
79741_at	62.2	70.2	103.2	48.1	80.3	
79742_at	401.4	287.9	93.2	233.6	396.9	
79744_at	442.3	556.1	471.7	448.7	400.6	
79745_at	600.8	600.0	747.0	584.1	639.9	
79746_at	394.3	347.2	403.6	1053.1	1006.8	
79747_at	4.7	4.9	5.7	5.7	5.2	
79748_at	20.8	16.0	19.0	17.5	17.9	
79750_at	98.7	162.2	40.5	131.1	110.0	
79751_at	95.4	79.1	117.0	99.1	125.9	
79752_at	654.2	671.8	780.8	655.8	720.9	
79753_at	347.9	230.8	221.7	218.8	148.3	
79754_at	554.8	508.8	435.8	452.0	432.9	
79755_at	4.4	3.9	4.8	3.9	4.0	
79758_at	201.6	294.0	246.0	269.2	211.0	
79759_at	56.5	73.4	72.7	62.1	57.8	
7975_at	91.7	92.4	100.8	98.5	100.4	
79760_at	124.9	138.1	127.2	120.6	128.9	
79762_at	684.4	603.5	826.2	958.4	1171.5	
79763_at	454.6	498.1	296.4	485.7	414.9	
79767_at	66.0	72.9	188.5	97.8	140.2	
79768_at	210.0	195.7	344.8	185.4	208.2	
7976_at	56.7	59.9	79.6	46.7	62.6	
79770_at	2001.4	2084.6	1921.5	1746.0	1788.2	
79774_at	74.8	81.5	117.5	112.4	99.4	
79776_at	141.3	160.6	135.1	162.1	130.8	
79777_at	122.4	176.2	176.1	145.9	128.3	
79778_at	606.4	957.9	1462.3	829.7	806.4	
79780_at	303.1	287.9	485.7	407.9	430.6	
79781_at	19.5	34.8	25.2	20.7	15.0	
79782_at	7.0	4.3	5.7	4.8	5.4	
79783_at	116.2	80.4	114.5	106.0	89.2	
79784_at	98.4	139.7	140.1	166.8	192.2	
79785_at	4062.8	3167.6	4825.9	2442.5	5077.6	
79786_at	84.1	87.7	96.6	110.5	85.0	
79788_at	25.6	13.7	18.1	15.1	14.1	
79789_at	196.2	222.2	198.8	260.4	251.9	
7978_at	476.8	585.7	552.4	471.7	315.6	
79791_at	1043.3	1101.1	950.7	1432.2	1174.5	
79792_at	443.1	501.2	508.9	491.7	444.4	
79794_at	192.2	198.3	143.9	205.6	149.1	
79796_at	859.1	1086.3	1267.7	1338.1	1123.9	
79797_at	297.7	315.2	299.7	285.6	293.7	
79798_at	99.4	94.9	106.3	76.4	100.9	
79799_at	4.4	4.7	7.7	7.6	6.0	
7979_at	542.8	561.2	419.6	486.2	458.7	
797_at	8.4	5.9	35.5	7.3	7.3	
79800_at	32.9	19.6	37.1	21.6	31.2	
79801_at	18.3	11.5	25.7	31.8	26.1	
79802_at	9.7	11.7	16.1	74.6	12.6	
79803_at	285.0	274.5	184.9	199.6	204.1	
79804_at	65.3	102.7	279.6	44.0	78.6	
79805_at	41.9	30.0	35.3	25.6	20.3	
79807_at	32.1	38.2	33.9	23.5	32.5	
7980_at	64.0	34.8	35.6	78.0	58.4	
79810_at	156.3	158.6	258.7	192.3	210.4	
79811_at	1454.9	1576.3	1829.8	1817.1	1871.9	
79812_at	116.1	109.1	63.3	99.9	114.8	
79813_at	36.3	49.4	52.8	55.8	45.2	
79814_at	13.7	12.1	13.9	8.6	12.7	
79815_at	52.1	42.3	58.4	41.7	54.3	
79816_at	21.9	22.4	24.5	22.1	22.4	
79817_at	210.5	260.1	241.9	213.4	163.5	
79818_at	300.7	244.5	279.3	244.3	171.9	
79819_at	40.5	59.6	41.5	62.2	68.9	
79820_at	6.3	5.3	6.6	5.4	8.1	
79822_at	65.2	43.9	35.7	64.2	31.3	
79823_at	72.8	57.8	89.5	101.3	70.6	
79825_at	52.7	36.7	31.4	23.8	73.8	
79827_at	188.0	190.2	122.4	349.0	251.1	
79828_at	132.3	115.5	110.4	109.8	118.6	
79829_at	12.3	8.7	9.9	11.4	9.8	
7982_at	229.9	221.7	164.1	204.3	169.2	
79830_at	173.0	167.3	317.6	171.7	308.5	
79831_at	68.5	59.8	53.4	50.7	59.8	
79832_at	50.6	42.3	57.8	41.4	47.0	
79833_at	659.8	601.6	384.4	494.7	461.2	
79834_at	306.7	341.7	321.9	280.3	245.1	
79836_at	30.7	23.8	22.4	13.9	23.9	
79837_at	3380.5	3328.1	3076.3	2526.9	2696.8	
79838_at	11.0	12.7	9.0	10.0	11.9	
79839_at	552.2	257.9	222.5	403.2	221.4	
79840_at	157.7	178.9	140.7	146.2	157.5	
79841_at	28.8	36.8	88.9	51.8	48.7	
79842_at	778.3	802.2	525.8	353.5	478.2	
79843_at	296.9	196.0	86.6	91.3	181.8	
79844_at	87.9	94.1	121.4	125.7	203.8	
79845_at	34.3	29.0	25.3	23.8	28.2	
79846_at	282.9	465.4	736.0	585.4	722.0	
79847_at	116.5	202.2	131.6	123.2	147.4	
79848_at	74.5	81.0	107.6	95.5	117.4	
79849_at	13.5	15.9	16.5	17.4	16.8	
7984_at	242.6	245.4	180.0	240.5	224.9	
79850_at	430.0	295.3	290.2	185.0	318.0	
79852_at	32.9	42.1	48.5	31.3	26.2	
79853_at	8.8	8.1	13.6	15.7	7.2	
79856_at	53.2	103.0	76.2	69.8	78.2	
79857_at	8.8	12.5	8.8	9.2	8.5	
79858_at	43.9	45.7	40.9	39.6	39.9	
79861_at	28.6	31.5	10.1	20.0	85.8	
79862_at	102.8	51.6	94.4	65.1	79.2	
79863_at	474.3	430.5	342.7	593.7	513.0	
79864_at	35.0	38.0	36.9	56.8	50.7	
79865_at	20.2	18.9	13.1	16.3	19.0	
79866_at	87.1	38.8	64.7	68.3	106.5	
79867_at	53.2	60.2	56.4	69.8	53.6	
79868_at	667.0	697.8	1406.2	992.7	1210.6	
79869_at	1824.5	2007.6	2017.4	1871.6	1852.3	
79870_at	64.9	42.0	41.6	46.9	55.7	
79871_at	55.3	68.4	57.8	59.1	63.4	
79872_at	85.5	58.0	79.0	73.7	69.3	
79873_at	66.6	74.2	60.4	55.7	41.2	
79874_at	110.9	127.1	169.4	116.6	109.8	
79875_at	528.7	618.3	477.2	202.8	203.8	
79876_at	534.2	504.7	573.7	569.0	560.8	
79877_at	23.7	18.7	22.8	24.5	19.6	
79879_at	29.1	29.6	24.6	26.4	25.2	
79882_at	333.8	393.8	401.0	344.1	414.9	
79883_at	21.0	36.7	26.7	23.8	17.2	
79884_at	101.0	132.4	175.1	104.2	138.1	
79885_at	153.7	188.0	128.3	130.0	162.8	
79886_at	463.5	408.7	591.8	543.8	656.4	
79887_at	1831.6	1590.4	636.1	1172.7	895.6	
79888_at	2038.2	1815.7	1427.1	2094.7	2030.2	
7988_at	552.8	548.9	390.5	394.9	393.2	
79890_at	201.3	172.9	120.3	189.7	168.1	
79891_at	50.8	52.4	51.2	47.0	52.8	
79892_at	488.2	420.6	577.9	449.8	447.3	
79893_at	1020.8	1053.9	1249.6	1219.9	1159.0	
79894_at	128.7	133.1	104.8	105.4	123.4	
79895_at	308.4	179.2	199.3	342.7	288.0	
79896_at	55.0	46.3	59.8	41.9	63.0	
79897_at	1409.1	1650.2	1270.7	1300.6	1470.3	
79899_at	31.8	23.7	37.3	20.4	26.2	
79901_at	993.6	1131.6	786.5	1146.9	981.5	
79902_at	2821.2	2897.9	3077.1	2801.5	2859.9	
79903_at	529.3	544.8	502.0	521.9	514.9	
79905_at	39.2	36.8	42.8	17.8	45.2	
79906_at	105.7	117.7	129.3	113.2	120.3	
79908_at	12.6	13.0	7.0	8.6	8.7	
79913_at	264.4	240.5	308.0	225.3	235.7	
79915_at	28.5	41.5	42.4	41.4	41.2	
79917_at	18.6	19.2	18.2	19.2	21.5	
79918_at	310.9	324.5	432.4	433.2	360.8	
79919_at	6.5	6.4	6.2	6.4	6.9	
7991_at	350.9	258.2	270.2	268.9	262.2	
79921_at	3194.8	3524.9	3080.5	3120.2	2861.9	
79922_at	37.3	46.0	56.1	50.7	33.0	
79924_at	43.6	44.0	41.8	42.8	46.8	
79925_at	57.2	55.8	68.7	59.7	62.3	
79927_at	144.8	181.4	67.8	72.1	129.4	
79929_at	79.5	98.8	134.0	65.5	79.6	
79930_at	34.1	39.7	53.4	37.8	44.4	
79931_at	8.6	5.7	7.6	5.3	5.2	
79932_at	386.9	395.7	537.8	372.1	389.2	
79933_at	5.3	5.4	4.6	4.3	4.8	
79934_at	392.9	471.8	595.1	416.5	381.0	
79935_at	17.8	17.0	18.9	21.3	25.9	
79939_at	117.4	122.9	70.2	106.9	113.2	
7993_at	211.1	241.9	263.1	253.4	273.1	
79943_at	154.8	148.3	146.4	99.1	129.5	
79944_at	10.3	8.1	12.5	8.2	8.2	
79946_at	27.6	21.9	23.3	27.0	24.4	
79947_at	244.8	204.0	210.3	460.7	444.7	
79948_at	37.6	50.5	29.7	37.2	47.2	
79949_at	6.4	8.3	11.4	9.2	5.7	
7994_at	675.4	814.8	644.4	519.4	667.5	
79953_at	455.2	791.0	495.6	198.2	246.8	
79954_at	262.3	218.9	272.2	251.7	298.3	
79955_at	29.6	24.8	35.9	24.2	30.9	
79956_at	457.0	498.2	496.0	308.6	316.1	
79957_at	905.7	1528.3	861.4	429.7	786.7	
79958_at	117.3	94.8	138.4	106.5	118.5	
79959_at	87.0	83.2	72.9	87.0	86.2	
79960_at	653.3	685.2	619.5	770.7	691.2	
79961_at	203.9	198.8	201.3	280.2	353.9	
79962_at	6.3	5.7	5.3	5.6	6.4	
79966_at	112.9	129.3	143.9	103.6	89.1	
79968_at	26.7	26.4	28.5	20.0	20.5	
79969_at	97.4	117.1	141.3	105.8	111.6	
79970_at	270.2	487.1	534.1	389.1	424.7	
79971_at	1190.1	1498.7	1163.0	1201.5	1298.4	
79973_at	62.2	83.8	45.7	53.1	83.2	
79974_at	431.4	383.9	463.5	456.7	470.1	
79977_at	10.0	8.1	12.7	36.1	10.9	
79979_at	15.6	11.8	12.0	13.9	13.9	
79980_at	166.9	151.9	157.0	121.1	152.4	
79981_at	64.1	105.2	172.1	99.3	123.9	
79982_at	331.5	286.3	328.5	280.8	316.6	
79983_at	9.4	6.8	7.0	6.7	6.5	
79987_at	81.4	66.1	56.6	95.0	70.9	
79989_at	18.8	19.6	20.1	14.7	13.9	
79990_at	25.2	22.7	24.5	24.5	24.6	
79991_at	1547.6	1616.1	1134.4	1271.6	1040.3	
79992_at	45.5	55.8	66.9	41.8	46.2	
79993_at	733.5	850.9	462.4	694.7	630.3	
79998_at	22.8	16.8	32.1	34.9	47.7	
799_at	12.1	14.5	11.3	10.1	13.1	
80000_at	23.7	46.8	33.7	18.3	28.0	
80003_at	116.6	108.9	166.2	166.8	139.4	
80004_at	20.9	14.8	65.1	21.0	16.5	
80005_at	46.2	61.7	102.9	48.4	48.7	
80006_at	42.3	33.1	65.9	52.4	50.1	
80007_at	498.5	537.3	529.3	426.0	395.2	
80008_at	16.6	18.9	16.5	16.9	18.8	
8000_at	15.9	17.2	17.9	30.1	18.1	
80010_at	177.3	102.8	171.5	114.0	118.7	
80011_at	1196.6	1186.6	874.5	925.8	1027.8	
80012_at	155.9	130.7	170.1	134.5	135.5	
80013_at	206.5	210.5	249.7	239.9	265.3	
80014_at	40.6	49.4	47.4	47.5	50.8	
80017_at	862.0	872.6	673.0	967.6	935.9	
80018_at	187.0	147.1	199.1	192.4	198.2	
80019_at	59.1	51.7	49.4	72.6	77.5	
8001_at	5.0	5.2	5.2	6.0	4.5	
80020_at	35.5	25.8	26.4	25.2	24.6	
80021_at	113.3	122.0	151.2	150.9	119.2	
80022_at	229.0	334.0	608.4	530.4	478.3	
80023_at	203.0	203.7	248.1	150.0	138.8	
80024_at	109.9	133.3	136.9	130.4	129.2	
80025_at	1796.4	2003.1	2280.7	1854.2	1966.0	
80028_at	50.2	48.8	41.7	49.4	61.3	
80031_at	195.5	178.2	210.6	103.5	140.8	
80032_at	9.4	11.9	11.3	9.6	12.0	
80034_at	9.1	12.6	18.6	12.5	6.3	
80036_at	41.3	42.3	30.4	38.5	44.7	
80054_at	83.8	79.6	48.3	167.7	139.3	
80055_at	101.9	100.8	162.2	111.3	122.5	
80059_at	136.3	118.0	207.0	45.6	86.2	
80063_at	283.6	185.1	227.2	158.8	227.2	
80067_at	58.0	44.9	59.9	54.4	64.2	
80070_at	5.0	5.9	5.9	9.1	6.7	
80071_at	28.6	23.7	38.7	29.9	38.5	
80086_at	22.5	23.8	29.9	19.3	32.3	
80092_at	24.3	33.5	27.3	26.0	39.1	
80095_at	237.1	186.3	263.7	206.7	159.8	
80097_at	2734.8	2512.6	2337.4	2629.7	2661.3	
80099_at	15.4	17.7	14.1	36.1	11.7	
800_at	2349.9	2246.4	2086.3	2310.7	2110.8	
80108_at	119.8	215.5	211.5	115.3	238.0	
80110_at	186.9	137.1	190.6	154.2	129.4	
80111_at	10.5	8.1	10.1	10.4	8.1	
80114_at	28.5	26.9	20.1	15.3	8.4	
80115_at	62.9	94.0	103.7	115.1	90.4	
80117_at	5.3	4.6	5.6	6.3	6.7	
80119_at	48.4	52.3	89.2	58.1	82.1	
80122_at	6.0	7.1	7.7	5.8	5.7	
80124_at	116.8	99.5	107.7	106.6	98.8	
80125_at	10.7	12.1	11.6	12.1	15.0	
80126_at	41.3	94.3	48.0	69.1	74.5	
80127_at	266.4	293.6	259.5	222.9	233.0	
80128_at	23.1	29.1	40.6	30.6	30.6	
80129_at	37.0	35.4	20.5	53.0	41.2	
80131_at	11.3	8.2	8.4	27.3	9.9	
80133_at	5.3	4.3	5.1	5.6	4.5	
80135_at	1233.9	1330.6	1121.1	1016.7	1131.3	
8013_at	11.6	10.0	11.1	14.2	12.9	
80142_at	230.1	242.5	250.1	245.5	221.3	
80143_at	80.0	58.0	42.5	70.3	78.3	
80144_at	37.6	52.3	94.0	34.7	26.9	
80145_at	1366.1	1260.4	1476.2	1330.5	1362.5	
80146_at	1251.6	1192.3	1061.5	959.9	1055.0	
80148_at	1390.2	2062.6	1981.3	1889.2	1781.1	
80149_at	35.8	45.0	27.2	50.5	28.7	
80150_at	151.7	117.5	76.8	162.8	86.2	
80152_at	515.8	643.9	1184.8	942.8	970.0	
80153_at	165.1	174.5	149.1	139.0	158.2	
80155_at	359.4	295.0	256.0	275.4	308.3	
80157_at	5.9	5.5	6.1	9.5	6.8	
80162_at	415.6	471.8	492.2	363.6	722.6	
80163_at	28.7	27.4	72.8	28.3	24.1	
80164_at	31.7	28.2	31.1	38.5	27.1	
80167_at	44.9	41.1	39.8	31.8	34.1	
80168_at	6.1	8.5	6.4	9.2	9.1	
80169_at	135.1	149.2	139.9	133.6	160.7	
80173_at	356.3	451.1	497.3	386.0	390.8	
80174_at	10.2	11.9	17.9	14.4	11.3	
80176_at	207.9	183.2	138.2	286.9	190.6	
80177_at	124.0	85.6	70.8	106.9	135.9	
80178_at	41.8	32.1	36.9	36.3	39.3	
80179_at	103.3	117.0	129.7	140.6	127.6	
80183_at	191.8	163.0	316.7	108.0	178.3	
80184_at	187.2	187.4	308.8	226.1	242.0	
80185_at	669.9	615.5	353.5	418.5	435.0	
80194_at	171.9	194.7	226.0	198.7	214.6	
80195_at	150.4	166.9	120.8	154.2	178.1	
80196_at	458.7	487.1	380.2	388.1	414.2	
80198_at	594.3	770.6	804.2	638.5	696.8	
80199_at	131.1	191.4	155.1	118.2	130.8	
8019_at	518.2	553.8	509.9	505.6	476.4	
801_at	3193.1	2710.4	2251.6	3207.1	3379.3	
80201_at	31.1	40.1	44.0	21.4	33.6	
80204_at	358.3	309.6	375.7	355.5	379.9	
80205_at	442.7	449.0	606.6	532.4	598.4	
80206_at	236.7	393.9	308.0	120.8	196.1	
80207_at	69.1	78.9	78.5	57.4	69.3	
80208_at	123.0	117.5	149.7	158.2	145.8	
80209_at	131.5	111.2	120.9	121.1	122.1	
80210_at	119.4	160.2	183.1	157.2	62.7	
80212_at	2296.0	2569.3	2095.8	3492.5	3693.8	
80213_at	2729.1	2494.9	2859.9	2690.7	2804.4	
80216_at	284.1	258.9	314.3	234.1	314.3	
80217_at	5.7	6.8	9.3	8.1	8.8	
80218_at	270.2	268.5	245.0	307.6	268.5	
80219_at	969.6	753.0	793.6	829.1	766.8	
8021_at	1822.6	1504.4	1705.3	1610.3	1506.0	
80221_at	247.7	273.0	400.1	608.4	452.6	
80222_at	157.3	161.6	127.0	124.6	101.9	
80223_at	371.4	293.2	349.1	294.0	264.9	
80224_at	39.3	43.2	46.6	28.6	41.1	
80227_at	892.8	1013.8	1114.3	972.2	1040.4	
80228_at	20.8	21.0	15.0	19.2	17.5	
8022_at	9.2	9.3	10.9	9.5	8.8	
80230_at	188.9	222.3	249.3	238.1	214.0	
80231_at	44.1	31.1	21.6	27.3	17.6	
80232_at	558.5	445.5	497.8	591.3	528.2	
80233_at	42.9	37.1	47.2	55.5	54.4	
80235_at	767.3	736.6	859.6	1149.7	717.6	
80237_at	401.3	398.9	362.2	410.4	318.0	
80243_at	71.6	49.8	66.2	75.4	57.9	
80254_at	545.7	636.1	526.0	480.0	615.4	
80255_at	485.7	428.7	539.7	398.5	453.0	
80256_at	170.2	185.5	184.2	195.7	206.1	
80258_at	13.2	22.9	26.8	25.2	17.9	
80262_at	631.6	629.1	576.5	623.4	570.3	
80263_at	193.4	256.0	373.1	242.0	231.0	
80264_at	110.1	121.9	48.5	78.0	58.5	
80267_at	64.4	53.4	53.7	58.2	67.3	
80270_at	945.6	891.8	681.2	1070.9	774.0	
80271_at	209.9	274.1	255.5	229.2	188.3	
80273_at	499.1	543.0	426.2	531.9	493.9	
80274_at	27.4	36.8	29.7	29.6	31.1	
80279_at	1681.9	2208.1	2731.7	2336.9	2451.8	
8027_at	971.9	917.0	1453.9	980.0	986.1	
8028_at	27.3	26.8	38.6	28.9	37.6	
80298_at	550.3	761.1	851.5	746.9	716.4	
8029_at	43.9	80.5	53.1	28.1	27.8	
80301_at	1420.0	1388.8	1101.0	1181.4	1009.3	
80303_at	1999.8	2366.0	1736.8	1501.5	1715.4	
80304_at	575.6	612.4	432.2	282.8	364.7	
80305_at	58.4	64.7	102.5	85.2	82.7	
80306_at	416.8	327.6	314.9	313.5	380.8	
80307_at	54.0	47.5	67.7	40.0	73.7	
80308_at	177.3	202.4	159.3	200.9	204.9	
80309_at	4.7	8.7	5.0	4.8	5.3	
8030_at	560.5	507.5	434.7	466.8	498.1	
80310_at	133.3	167.9	150.4	169.0	130.3	
80312_at	71.1	55.9	66.8	57.0	105.2	
80313_at	183.7	243.7	261.9	183.9	255.2	
80314_at	160.5	104.7	134.4	125.0	100.4	
80315_at	43.9	27.3	27.3	60.7	47.4	
80316_at	10.8	8.7	11.3	12.4	11.7	
80317_at	51.9	77.5	57.2	26.2	60.4	
80318_at	146.8	196.0	284.1	243.2	283.8	
80319_at	24.1	27.3	34.7	29.7	18.0	
8031_at	3706.1	3619.1	3131.1	3695.8	3808.8	
80320_at	53.0	33.3	33.7	33.8	41.7	
80321_at	134.6	126.5	181.2	118.9	137.2	
80323_at	99.7	40.7	31.2	73.3	43.2	
80324_at	138.7	122.0	221.2	147.5	158.9	
80325_at	109.3	156.1	171.5	137.2	144.4	
80326_at	12.0	13.4	15.4	11.8	9.4	
80328_at	7.3	7.9	6.7	7.9	9.2	
80329_at	7.4	8.9	10.9	7.8	10.6	
80331_at	141.9	171.0	135.1	150.1	147.0	
80332_at	768.1	1045.2	1499.1	1348.1	1060.1	
80333_at	33.1	50.5	63.6	85.1	48.0	
80335_at	2648.8	2218.0	2153.2	2239.4	2311.2	
80336_at	108.3	172.6	388.8	235.1	260.3	
80339_at	10.8	13.6	12.8	29.2	17.8	
80341_at	9.4	8.3	11.2	8.9	11.2	
80342_at	175.6	122.4	180.2	127.9	266.6	
80343_at	154.3	155.3	100.0	77.1	68.0	
80344_at	140.4	132.6	117.7	116.5	135.9	
80345_at	380.1	414.4	503.3	339.0	398.4	
80346_at	260.6	455.0	268.9	296.5	305.1	
80347_at	1021.4	1152.2	1372.8	1235.1	1342.8	
80349_at	1448.5	1403.9	1478.1	1325.0	1463.7	
8034_at	96.3	77.9	105.0	245.7	294.2	
80350_at	9.6	8.5	8.2	12.4	14.1	
80351_at	112.1	119.6	131.4	116.3	129.1	
80352_at	5.3	5.9	8.6	4.3	5.0	
8036_at	1599.8	1193.0	1528.5	1706.3	1621.6	
80380_at	11.1	7.2	8.0	14.0	13.0	
80381_at	179.2	149.0	108.9	200.3	151.5	
8038_at	20.8	16.6	22.0	102.2	47.9	
8045_at	113.7	155.4	168.0	133.9	159.8	
8048_at	6.2	5.6	7.0	6.6	6.4	
8050_at	408.7	390.1	395.1	427.7	449.0	
805_at	6278.3	6136.1	7226.6	6410.5	6750.6	
8061_at	44.4	31.6	14.6	36.9	27.1	
8065_at	178.8	149.6	213.0	195.9	198.5	
80700_at	512.9	463.3	475.6	529.8	488.5	
80704_at	36.7	25.3	22.2	212.6	239.5	
80705_at	20.2	14.6	20.4	26.6	23.6	
80709_at	709.9	500.3	464.3	542.2	645.9	
80712_at	3.8	4.3	4.0	4.9	4.0	
80714_at	38.5	58.5	91.2	84.4	71.4	
80723_at	676.8	436.4	297.6	653.4	667.0	
80724_at	52.4	69.0	67.8	64.1	62.3	
80725_at	13.1	11.9	13.5	23.8	23.8	
80726_at	155.5	258.8	289.9	319.9	258.8	
80727_at	123.4	88.2	78.4	159.7	123.1	
80728_at	701.5	931.9	827.4	443.4	569.6	
80731_at	117.0	191.1	328.1	228.0	225.4	
80736_at	12.8	12.6	11.3	10.2	11.5	
80737_at	24.8	25.4	26.5	19.0	23.9	
80739_at	13.1	12.8	12.4	12.3	12.4	
8073_at	4143.4	4343.8	3400.6	4343.3	4362.9	
80740_at	18.2	19.9	30.9	20.0	22.0	
80741_at	64.4	49.3	36.6	38.7	54.6	
80742_at	164.1	125.5	234.8	146.1	138.1	
80745_at	563.7	498.4	709.6	688.5	528.0	
80746_at	161.6	271.9	305.3	186.2	209.0	
8074_at	11.1	10.5	12.8	11.7	10.5	
80755_at	159.4	199.0	174.3	163.4	159.9	
80757_at	10.7	13.4	11.8	10.3	11.7	
80758_at	23.5	21.4	18.2	15.9	21.0	
80759_at	48.7	87.1	53.4	71.2	58.9	
80760_at	512.2	411.3	507.0	1789.4	1239.8	
80761_at	9.6	14.8	17.7	15.1	19.1	
80762_at	1528.2	1416.1	1476.5	1712.2	1591.2	
80763_at	27.6	27.3	28.1	31.8	235.2	
80764_at	456.3	490.8	499.1	426.0	422.4	
80765_at	183.9	177.7	64.1	203.0	163.3	
8076_at	4423.2	4738.1	4559.4	5116.3	4372.4	
80772_at	179.0	194.0	200.6	212.7	217.3	
80774_at	310.0	263.3	286.0	218.5	283.1	
80775_at	80.6	79.8	65.7	68.7	79.2	
80776_at	178.4	177.3	121.8	131.8	128.6	
80777_at	125.8	112.8	129.7	158.0	176.9	
80778_at	448.1	525.7	419.9	428.7	375.1	
80781_at	1279.4	1133.8	1243.3	1386.7	1550.0	
80789_at	157.9	112.2	165.3	119.5	141.6	
8078_at	105.1	114.5	116.1	120.0	95.9	
80790_at	383.2	340.2	285.5	391.7	371.8	
8079_at	995.9	1119.6	928.8	971.8	1041.3	
80816_at	64.6	83.4	74.9	49.6	57.1	
80817_at	601.5	616.9	715.0	533.3	561.0	
80818_at	575.0	680.7	511.9	483.2	468.0	
80820_at	55.3	48.9	55.9	104.7	114.7	
80821_at	58.9	61.0	98.4	79.5	81.1	
80822_at	40.8	40.0	35.7	42.2	36.4	
80823_at	548.5	851.5	414.9	362.2	397.0	
80824_at	126.5	143.0	127.9	103.7	117.6	
80829_at	1634.0	1554.2	1375.5	1600.8	1535.2	
8082_at	851.8	826.5	547.8	493.6	467.8	
80830_at	105.4	77.4	81.4	162.5	129.2	
80831_at	12.7	11.7	14.8	13.0	13.4	
80832_at	68.9	51.5	53.0	71.0	41.0	
80833_at	1438.9	1038.2	810.1	1295.9	1005.9	
80834_at	5.0	6.1	4.9	5.5	5.1	
80835_at	7.1	7.6	7.1	7.5	7.2	
80851_at	684.7	583.3	410.0	509.9	527.8	
80853_at	167.4	150.6	140.4	141.7	162.2	
80854_at	2035.0	1719.3	1386.6	1937.7	2042.0	
80856_at	163.4	202.5	169.6	192.3	193.6	
8085_at	630.6	677.0	723.5	598.1	713.7	
80863_at	110.6	148.5	131.4	89.9	106.4	
80864_at	703.9	857.0	705.7	389.3	608.5	
80867_at	17.5	24.3	51.1	46.3	19.1	
80868_at	10.7	26.8	42.5	37.2	36.4	
8086_at	396.6	443.1	461.7	523.2	446.6	
8087_at	393.1	370.7	281.3	341.5	374.7	
80895_at	705.0	781.6	972.7	783.2	726.0	
80896_at	93.5	81.7	54.9	139.5	45.5	
8089_at	310.0	340.2	602.7	587.9	495.3	
808_at	2723.0	2940.2	2266.9	2146.5	2112.6	
8091_at	9.4	10.3	12.5	9.4	11.2	
8092_at	18.5	45.9	49.5	38.3	61.9	
80975_at	116.0	182.3	246.2	108.7	169.1	
8099_at	4856.3	4575.0	4816.0	5131.5	5023.4	
8100_at	719.3	620.6	1138.6	716.3	775.5	
81025_at	5.2	6.6	5.5	5.2	6.4	
81027_at	58.0	83.7	61.0	120.6	114.4	
81029_at	115.2	151.7	138.7	104.1	64.0	
81030_at	35.8	19.2	22.7	24.1	31.4	
81031_at	1070.2	745.7	658.2	899.1	805.5	
81033_at	12.6	13.8	13.8	12.9	14.9	
81034_at	1365.9	1252.7	1076.7	1496.2	1705.3	
81035_at	2670.2	1815.5	1776.3	1689.3	1580.0	
81037_at	1708.9	1596.7	1248.1	1751.2	1651.6	
8106_at	1430.3	1549.2	1502.4	1572.1	1582.5	
810_at	8.9	9.8	13.7	12.4	12.3	
8111_at	90.9	100.3	77.9	86.3	121.3	
8115_at	17.3	18.2	29.0	19.7	114.5	
811_at	223.3	181.1	186.6	264.4	184.0	
8120_at	29.4	35.3	25.3	18.5	36.7	
8125_at	516.2	408.6	311.4	583.5	586.9	
81285_at	18.4	14.6	19.7	13.9	18.3	
8128_at	9.0	8.0	7.6	6.9	7.5	
8131_at	267.6	344.8	272.4	319.8	297.2	
8139_at	18.8	13.6	18.7	19.3	15.5	
813_at	501.9	452.4	291.6	473.6	387.7	
8140_at	125.8	79.8	96.0	61.6	108.8	
81472_at	4.8	4.1	4.7	5.0	4.6	
8148_at	350.5	436.6	490.7	447.4	374.4	
81490_at	371.9	484.8	450.5	475.7	453.2	
81491_at	6.8	9.2	10.7	9.6	6.9	
81492_at	16.0	14.7	17.3	15.1	18.5	
81493_at	472.9	476.0	380.2	540.4	498.1	
81494_at	5.1	6.0	4.1	5.1	5.7	
814_at	31.8	29.3	25.2	32.0	29.5	
81501_at	7.1	7.3	8.1	168.3	11.0	
81502_at	337.7	318.6	337.8	343.3	230.2	
81532_at	628.8	514.0	435.0	470.6	595.2	
81533_at	1034.0	1154.5	1001.6	1281.5	1141.8	
81537_at	96.2	79.0	113.9	91.2	95.2	
81539_at	222.7	214.6	219.8	178.5	224.7	
8153_at	121.6	118.7	72.8	51.5	60.2	
81542_at	269.4	242.1	210.1	244.7	274.0	
