ID	ORF	UniGeneHsID	GSM597452	GSM597453	GSM597454	GSM597469	GSM597470	
Label			P	P	P	NP	NP	
26287_at	ANKRD2	Hs.73708	25.9	23.0	17.6	19.3	16.0	
26289_at	AK5	Hs.559718	570.4	700.6	763.0	299.3	422.1	
2628_at	GATM	Hs.75335	572.4	513.3	907.1	419.7	701.1	
26290_at	GALNT8	Hs.511985	16.1	22.2	12.4	14.6	12.6	
26291_at	FGF21	Hs.283015	16.6	18.5	15.5	17.0	18.9	
26292_at	MYCBP	Hs.591506	232.4	243.1	191.3	240.2	272.8	
26297_at	SERGEF	Hs.32470	403.3	590.3	583.8	469.6	348.5	
26298_at	EHF	Hs.653859	6.4	6.3	7.4	6.8	5.7	
262_at	AMD1	Hs.159118	240.7	263.2	214.4	196.6	192.6	
26301_at	GBGT1	Hs.495419	72.2	95.3	86.6	74.4	60.8	
2631_at	GBAS	Hs.591069	1706.1	1551.8	1733.0	1783.2	1886.4	
2632_at	GBE1	Hs.436062	1095.1	994.7	1231.1	2234.2	1817.0	
26330_at	GAPDHS	Hs.248017	8.4	11.0	7.9	9.9	10.3	
26333_at	OR7A17	Hs.247717	6.4	5.3	6.0	7.0	6.9	
26338_at	OR5L2	Hs.528356	6.1	6.0	6.8	5.2	5.8	
26339_at	OR5K1	Hs.621533	4.4	3.9	4.1	3.5	4.5	
2633_at	GBP1	Hs.62661	341.0	348.3	263.4	499.1	269.8	
2634_at	GBP2	Hs.386567	3407.3	3244.8	2529.0	3038.2	2762.7	
26353_at	HSPB8	Hs.400095	146.7	87.1	64.2	161.2	173.4	
26354_at	GNL3	Hs.313544	2518.0	1892.5	2330.4	2420.9	2291.2	
26355_at	FAM162A	Hs.584881	2416.1	2687.0	2310.0	2317.6	2181.4	
2635_at	GBP3	Hs.62661	1517.0	1201.3	1102.3	832.8	1212.6	
2637_at	GBX2	Hs.184945	9.3	9.8	11.0	10.8	12.2	
2638_at	GC	Hs.418497	4.0	5.0	4.6	4.2	4.0	
2639_at	GCDH	Hs.532699	302.7	451.0	479.5	404.4	481.4	
2641_at	GCG	Hs.516494	4.6	4.2	6.8	5.3	5.7	
2643_at	GCH1	Hs.86724	483.1	221.9	200.7	399.2	478.5	
2644_at	GCHFR	Hs.631717	149.1	130.5	104.4	223.4	178.9	
2645_at	GCK	Hs.1270	28.2	24.7	27.7	28.1	27.3	
26468_at	LHX6	Hs.103137	200.9	241.2	141.9	193.6	494.4	
26469_at	PTPN18	Hs.516390; Hs.591549	446.6	416.4	330.7	397.1	277.6	
2646_at	GCKR	Hs.89771	12.0	13.1	13.7	15.7	13.1	
26470_at	SEZ6L2	Hs.6314	28.6	32.4	59.1	49.2	38.2	
26471_at	NUPR1	Hs.513463	5331.6	4834.1	3232.6	5134.4	4443.9	
26476_at	OR10J1	Hs.532661	5.9	6.3	8.9	7.0	8.5	
2647_at	BLOC1S1	Hs.94672	3739.9	4441.6	3612.8	3098.8	3085.3	
2648_at	KAT2A	Hs.463045	226.0	263.2	569.7	443.3	428.4	
26492_at	OR8G2	Hs.381319	14.4	13.4	16.6	17.6	13.5	
26493_at	OR8B8	Hs.351822	8.8	8.9	9.2	9.8	9.2	
26494_at	OR8G1	Hs.448172	6.7	5.3	6.0	6.0	6.3	
26496_at	OR10A3	Hs.381322	7.4	4.9	7.2	6.5	5.7	
26499_at	PLEK2	Hs.170473	23.6	55.1	23.9	32.6	28.9	
2649_at	NR6A1	Hs.586460	16.8	20.1	20.9	26.3	17.1	
26502_at	NARF	Hs.256526; Hs.600304	743.2	893.5	1127.0	1089.8	1028.2	
26503_at	SLC17A5	Hs.597422	69.8	69.9	57.9	65.2	50.6	
26504_at	CNNM4	Hs.175043	110.8	94.3	181.6	107.1	115.6	
26505_at	CNNM3	Hs.711617	149.1	166.6	157.0	118.1	135.2	
26507_at	CNNM1	Hs.274579	9.0	9.8	9.7	8.6	11.0	
26508_at	HEYL	Hs.472566	164.4	155.2	104.3	91.4	231.9	
26509_at	MYOF	Hs.602086	1415.0	1085.6	790.9	1556.4	1059.1	
2650_at	GCNT1	Hs.521568	48.3	30.2	28.3	45.9	43.4	
26511_at	CHIC2	Hs.335393	151.8	145.3	144.4	152.1	97.9	
26512_at	INTS6	Hs.439440	146.5	133.1	152.8	156.3	177.5	
26515_at	FXC1	Hs.377188	1125.9	1127.8	968.8	893.6	889.3	
26517_at	TIMM13	Hs.75056	541.5	560.0	422.5	571.2	516.1	
26519_at	TIMM10	Hs.235750	1584.3	1333.9	993.1	1103.0	1449.8	
2651_at	GCNT2	Hs.519884	95.9	83.7	136.1	157.9	134.9	
26520_at	TIMM9	Hs.440525	3236.4	3070.0	2652.2	2934.5	2935.0	
26521_at	TIMM8B	Hs.279915	2470.5	2357.7	2391.0	2176.1	2515.9	
26523_at	EIF2C1	Hs.22867	115.5	120.1	105.9	109.3	119.4	
26524_at	LATS2	Hs.78960	1099.6	1025.6	1137.4	1117.2	1136.1	
26525_at	IL1F5	Hs.516301	6.2	6.8	6.1	8.5	5.8	
26526_at	TSPAN16	Hs.579784	12.5	19.1	12.2	15.7	16.3	
26528_at	DAZAP1	Hs.222510	2128.2	2084.6	2328.3	2314.8	2113.1	
26529_at	OR12D2	Hs.247862	5.6	5.7	6.5	6.0	5.6	
26531_at	OR11A1	Hs.676010	5.8	5.9	5.7	5.2	5.3	
26532_at	OR10H3	Hs.553524	6.1	5.0	6.0	8.2	5.6	
26538_at	OR10H2	Hs.247694	5.1	4.9	6.3	5.9	5.7	
26539_at	OR10H1	Hs.533925	5.7	8.9	5.8	7.2	6.8	
26548_at	ITGB1BP2	Hs.109999	44.4	42.3	38.5	28.5	44.3	
26574_at	AATF	Hs.195740	861.2	982.7	725.7	802.5	816.2	
26575_at	RGS17	Hs.166313	11.5	11.1	26.7	9.5	15.4	
26576_at	SRPK3	Hs.104865	68.1	68.2	176.5	97.4	96.7	
26577_at	PCOLCE2	Hs.8944	1446.3	1614.0	1096.2	2298.4	1922.4	
26578_at	OSTF1	Hs.494192	391.2	342.7	407.7	453.2	388.5	
26579_at	MYEOV	Hs.523848	37.5	43.9	27.5	109.0	86.1	
2657_at	GDF1	Hs.412355	158.5	210.0	187.4	100.0	105.1	
26580_at	BSCL2	Hs.715615	2119.8	2294.4	1416.1	2024.6	1358.1	
26585_at	GREM1	Hs.40098	7.7	8.9	8.5	69.9	10.0	
26586_at	CKAP2	Hs.444028; Hs.449585; Hs.711762	188.4	152.0	234.5	274.3	165.8	
26589_at	MRPL46	Hs.534261	841.1	943.1	866.8	813.3	817.5	
2658_at	GDF2	Hs.279463	15.0	16.1	14.2	14.6	16.6	
26595_at	OR8B2	Hs.576944	4.3	4.7	4.4	4.7	4.1	
265_at	AMELX	Hs.654436	4.7	5.6	5.7	6.8	5.8	
26608_at	TBL2	Hs.647044	993.8	1170.3	774.8	856.2	806.3	
2660_at	MSTN	Hs.41565	24.6	28.7	105.4	49.1	55.9	
26610_at	ELP4	Hs.175534	368.4	423.1	403.1	408.3	375.6	
2661_at	GDF9	Hs.25022	8.8	7.8	8.4	9.9	10.5	
2662_at	GDF10	Hs.2171	1185.4	929.4	361.3	1131.7	686.3	
2664_at	GDI1	Hs.74576	700.2	969.3	900.7	716.2	880.9	
266553_at	OFCC1	Hs.532138	4.8	4.5	5.5	5.0	4.8	
26658_at	OR7C2	Hs.589620	6.3	5.8	6.9	6.1	6.7	
26659_at	OR7A5	Hs.137573; Hs.690626	5.9	58.8	66.3	12.6	8.3	
2665_at	GDI2	Hs.299055	4386.8	4376.0	4102.2	4636.3	4247.6	
266629_at	SEC14L3	Hs.505601	6.9	7.3	6.1	7.6	6.2	
26664_at	OR7C1	Hs.466053	10.7	17.8	11.8	11.3	11.8	
266675_at	BEST4	Hs.302513	21.9	32.7	25.2	16.3	17.3	
266695_at	DKFZp686A1627	Hs.614937	5.8	6.2	6.8	7.1	6.4	
266722_at	HS6ST3	Hs.171001	16.0	17.5	14.2	18.5	14.8	
266727_at	MDGA1	Hs.437993	120.0	95.7	68.3	72.4	72.6	
266743_at	NPAS4	Hs.256036	7.6	8.2	9.9	7.1	9.4	
266747_at	RGL4	Hs.658997	36.2	30.0	20.0	22.2	35.2	
266812_at	NAP1L5	Hs.12554	930.9	1106.9	890.4	667.0	745.3	
26689_at	OR4D1	Hs.531188	7.7	8.1	7.4	9.8	6.8	
2668_at	GDNF	Hs.248114	15.1	15.8	13.9	14.1	14.2	
26692_at	OR2W1	Hs.553526; Hs.719812	4.8	4.7	5.7	5.7	4.6	
266977_at	GPR110	Hs.256897	5.4	5.1	6.6	5.5	4.8	
2669_at	GEM	Hs.654463	662.2	355.9	390.9	749.9	625.7	
266_at	AMELY	Hs.1238	10.3	12.6	10.0	13.1	10.8	
267002_at	PGBD2	Hs.602037	116.3	132.5	165.2	109.4	107.0	
267004_at	PGBD3	Hs.654449	193.0	186.4	212.0	247.3	157.2	
267012_at	DAOA	Hs.381382	6.4	5.9	7.3	8.5	7.2	
26707_at	OR2J2	Hs.163518	4.3	4.0	4.9	4.1	4.1	
2670_at	GFAP	Hs.514227	490.0	389.3	146.2	248.5	142.8	
26716_at	OR2H1	Hs.434715; Hs.714219	5.7	5.3	5.9	5.9	5.5	
2671_at	GFER	Hs.27184	123.0	131.8	114.8	106.1	111.2	
2672_at	GFI1	Hs.73172	50.0	38.5	120.8	50.1	18.5	
2673_at	GFPT1	Hs.580300	179.8	148.5	146.4	232.9	211.5	
26740_at	OR1J2	Hs.460145	7.1	7.5	7.6	7.6	8.0	
26747_at	NUFIP1	Hs.525006	186.3	141.6	135.9	139.4	147.3	
2674_at	GFRA1	Hs.388347	114.6	135.2	136.7	61.0	92.3	
26750_at	RPS6KC1	Hs.591416	820.7	488.8	789.6	837.0	724.2	
26751_at	SH3YL1	Hs.515951	632.7	700.5	1119.7	859.5	1081.0	
2675_at	GFRA2	Hs.441202	50.7	45.3	49.6	44.8	37.0	
2676_at	GFRA3	Hs.58042	762.8	840.7	1002.0	313.9	730.2	
26775_at	SNORA72	Hs.684855	87.5	80.1	114.8	135.7	70.6	
26776_at	SNORA71B	Hs.400876	5.9	5.5	5.3	5.4	4.9	
2677_at	GGCX	Hs.77719	240.1	264.7	197.7	275.9	250.0	
26780_at	SNORA68	Hs.684118	13.1	20.1	13.3	25.5	22.0	
26784_at	SNORA64	Hs.498569	14.3	23.4	14.1	16.4	8.2	
267_at	AMFR	Hs.295137	61.3	58.5	72.0	48.1	59.9	
2681_at	GGTA1	Hs.97469	1667.3	1708.1	874.9	1285.8	1138.7	
26821_at	SNORA74A	Hs.684893	5.7	5.7	6.6	6.2	6.4	
2683_at	B4GALT1	Hs.272011	60.8	63.8	44.5	50.8	54.5	
2686_at	GGT7	Hs.433738	113.5	136.5	175.7	107.7	107.7	
26872_at	STEAP1	Hs.61635	512.2	331.9	295.9	1828.9	1301.8	
26873_at	OPLAH	Hs.305882	27.0	36.5	48.8	51.7	51.9	
2687_at	GGT5	Hs.437156	710.3	486.2	431.9	963.9	703.0	
2688_at	GH1	Hs.655229	12.9	13.3	10.7	13.3	12.4	
2689_at	GH2	Hs.406754	7.2	6.5	6.6	7.6	6.0	
268_at	AMH	Hs.112432	50.6	58.7	51.4	62.0	60.2	
2690_at	GHR	Hs.125180; Hs.684631	1813.0	1771.6	1917.7	3211.4	3244.9	
2691_at	GHRH	Hs.37023	12.8	13.4	12.0	14.1	13.7	
2692_at	GHRHR	Hs.767	10.6	10.1	9.0	10.1	11.2	
2693_at	GHSR	Hs.248115	8.6	10.6	9.8	9.7	10.0	
2694_at	GIF	Hs.110014	4.9	4.6	6.0	6.3	5.2	
26952_at	SMR3A	Hs.701334	6.0	4.6	5.9	6.8	5.8	
26953_at	RANBP6	Hs.167496; Hs.675725	955.7	855.7	940.4	834.7	898.6	
26958_at	COPG2	Hs.6421	175.8	187.9	174.5	232.3	225.0	
26959_at	HBP1	Hs.162032	2208.5	2179.3	1821.8	1903.1	1652.4	
2695_at	GIP	Hs.1454	13.0	12.7	14.1	14.7	16.9	
26960_at	NBEA	Hs.491172	301.9	432.5	417.0	299.1	270.3	
2696_at	GIPR	Hs.658534	8.8	8.5	8.8	8.3	8.8	
26973_at	CHORDC1	Hs.22857	315.4	311.6	425.8	390.6	375.8	
26974_at	ZNF285A	Hs.709428	24.7	88.0	89.2	51.4	64.8	
2697_at	GJA1	Hs.74471	2633.4	2619.3	2977.8	2757.1	2541.6	
26984_at	SEC22A	Hs.477361	315.2	389.8	377.2	335.4	439.2	
26985_at	AP3M1	Hs.500104	363.1	357.6	259.4	331.6	354.4	
26993_at	AKAP8L	Hs.399800	105.2	134.3	154.5	145.8	124.9	
26994_at	RNF11	Hs.309641	1572.2	1527.4	1793.6	2026.0	2135.3	
26995_at	TRUB2	Hs.632685	567.9	541.9	363.0	442.7	432.1	
26996_at	GPR160	Hs.231320	78.7	89.6	36.7	74.6	88.4	
26998_at	FETUB	Hs.81073	4.4	4.2	3.8	5.0	4.9	
26999_at	CYFIP2	Hs.519702	323.3	331.2	300.9	229.3	339.3	
269_at	AMHR2	Hs.659889	13.8	18.8	15.5	15.7	17.5	
26_at	ABP1	Hs.647097	7.4	8.5	6.5	8.1	7.4	
27000_at	DNAJC2	Hs.558476	1676.7	1871.0	1978.9	1721.5	1826.9	
27004_at	TCL6	Hs.510368	6.1	6.7	6.5	7.3	7.0	
27005_at	USP21	Hs.8015	282.8	283.8	299.3	294.3	319.1	
27006_at	FGF22	Hs.248087	24.1	21.8	25.6	25.6	27.8	
2700_at	GJA3	Hs.130313	21.1	20.9	19.2	21.9	18.2	
27010_at	TPK1	Hs.660232	269.7	228.1	214.4	169.1	132.4	
27012_at	KCNV1	Hs.13285	4.0	4.0	4.2	5.1	3.9	
27013_at	C2orf24	Hs.4973	655.6	627.3	476.6	590.6	611.2	
27018_at	NGFRAP1	Hs.448588; Hs.719133	2824.9	3106.8	2995.1	2706.2	2766.9	
27019_at	DNAI1	Hs.112667	5.2	10.5	16.4	5.6	7.4	
2701_at	GJA4	Hs.296310	641.1	529.5	432.5	423.9	686.2	
27020_at	NPTN	Hs.187866	2233.3	2070.4	2769.7	2318.6	2507.4	
27022_at	FOXD3	Hs.546573	16.2	16.9	23.6	18.1	18.0	
27023_at	FOXB1	Hs.160375	12.4	10.2	10.1	10.3	10.1	
2702_at	GJA5	Hs.447968	146.7	116.8	46.3	66.0	161.0	
27030_at	MLH3	Hs.436650	228.7	311.6	299.6	260.0	277.5	
27031_at	NPHP3	Hs.511991	210.8	253.2	418.1	287.1	295.0	
27032_at	ATP2C1	Hs.584884	406.4	408.5	492.0	476.9	469.9	
27033_at	ZBTB32	Hs.99430	21.0	21.1	28.9	22.4	22.5	
27034_at	ACAD8	Hs.14791	58.4	49.1	69.5	81.1	99.6	
27035_at	NOX1	Hs.592227	7.5	6.8	6.5	8.1	7.1	
27036_at	SIGLEC7	Hs.655393	47.9	50.5	52.8	61.2	42.8	
27037_at	TRMT2A	Hs.713579	138.9	136.5	206.0	175.7	155.5	
27039_at	PKD2L2	Hs.716884	12.6	20.3	11.6	18.3	11.1	
2703_at	GJA8	Hs.632441	19.1	19.9	15.8	21.7	22.6	
27040_at	LAT	Hs.632179	164.4	157.5	327.5	276.2	292.6	
27042_at	C1orf107	Hs.194754	251.2	198.7	280.8	258.6	213.3	
27043_at	PELP1	Hs.716438	554.5	602.9	726.7	692.1	623.2	
27044_at	SND1	Hs.122523	716.4	701.6	701.0	721.8	685.0	
2705_at	GJB1	Hs.333303; Hs.715578	59.0	99.4	79.4	46.4	56.1	
27063_at	ANKRD1	Hs.448589	5.9	6.4	6.2	8.5	6.8	
27065_at	D4S234E	Hs.518595	156.1	145.0	193.2	103.6	80.2	
27067_at	STAU2	Hs.561815	303.4	255.7	261.8	351.6	280.0	
27068_at	PPA2	Hs.654957	427.1	470.5	328.5	370.1	431.1	
27069_at	GHITM	Hs.352656	2554.5	2402.5	2440.8	2919.0	2730.9	
2706_at	GJB2	Hs.524894; Hs.714494; Hs.719400	1262.9	400.2	261.2	214.3	533.0	
27071_at	DAPP1	Hs.436271; Hs.708484	37.9	21.3	35.2	33.9	30.5	
27072_at	VPS41	Hs.592184	266.5	328.2	257.2	257.0	296.5	
27074_at	LAMP3	Hs.518448	40.2	8.1	12.5	33.6	34.6	
27075_at	TSPAN13	Hs.364544	2321.9	2227.7	2261.1	2717.9	2771.1	
27076_at	LYPD3	Hs.631594	101.8	95.9	113.7	64.9	65.0	
27077_at	B9D1	Hs.462445	276.2	370.9	336.7	210.1	219.5	
27079_at	RPUSD2	Hs.173311	273.3	294.1	200.9	247.2	230.5	
2707_at	GJB3	Hs.522561	50.8	112.3	66.0	64.9	27.7	
27085_at	MTBP	Hs.657656	23.6	18.5	42.9	24.1	23.9	
27086_at	FOXP1	Hs.431498	795.9	595.4	609.7	675.0	645.6	
27087_at	B3GAT1	Hs.381050	272.5	262.2	387.5	115.5	317.5	
27089_at	UQCRQ	Hs.146602	2622.5	2706.2	2213.7	2640.7	2740.5	
27090_at	ST6GALNAC4	Hs.3972; Hs.709827	20.7	20.0	16.0	17.3	20.3	
27091_at	CACNG5	Hs.278907	12.3	13.8	13.0	13.5	11.4	
27092_at	CACNG4	Hs.514423	31.8	28.4	32.1	27.7	31.4	
27095_at	TRAPPC3	Hs.523131	848.9	928.2	836.5	822.0	866.1	
27097_at	TAF5L	Hs.270621	229.2	206.4	174.1	224.7	230.1	
27098_at	CLUL1	Hs.632357	5.2	7.7	7.3	6.3	6.4	
27099_at	C7orf54	Hs.657377	10.4	10.9	11.8	9.6	14.2	
2709_at	GJB5	Hs.198249	11.7	18.8	11.6	18.9	8.2	
270_at	AMPD1	Hs.89570	8.6	7.8	7.0	10.3	9.1	
27101_at	CACYBP	Hs.508524	1352.0	1447.3	1426.6	1389.8	1401.1	
27102_at	EIF2AK1	Hs.719136	1479.1	1510.0	1199.8	1340.6	1348.7	
27106_at	ARRDC2	Hs.515249	223.1	172.9	183.2	272.1	205.4	
27107_at	ZBTB11	Hs.655286; Hs.715553; Hs.715814	536.9	496.0	587.6	555.4	706.8	
27109_at	ATP5S	Hs.438489	197.5	239.7	213.3	252.6	204.1	
2710_at	GK	Hs.1466	280.0	258.1	485.4	384.2	372.5	
27111_at	SDCBP2	Hs.657015	67.9	56.9	83.8	56.8	88.6	
27112_at	FAM155B	Hs.87619	12.4	28.1	14.9	19.7	13.1	
27113_at	BBC3	Hs.467020	70.1	65.5	59.0	71.8	58.4	
27115_at	PDE7B	Hs.719318	73.4	72.0	46.5	50.8	56.1	
27120_at	DKKL1	Hs.515855	29.4	36.2	40.2	22.9	27.1	
27121_at	DKK4	Hs.159311	27.6	43.6	19.7	25.2	42.3	
27122_at	DKK3	Hs.292156	4392.7	4826.4	3899.4	3168.5	3142.4	
27123_at	DKK2	Hs.211869	555.5	484.0	172.9	385.9	221.3	
27124_at	INPP5J	Hs.517549	71.8	83.4	88.8	91.9	76.6	
27125_at	AFF4	Hs.519313; Hs.664840	24.3	28.3	28.6	29.2	23.9	
27127_at	SMC1B	Hs.334176	7.8	8.9	9.9	11.2	9.7	
27128_at	CYTH4	Hs.170944	324.9	267.6	425.4	277.3	233.0	
27129_at	HSPB7	Hs.502612	135.2	134.0	127.4	357.7	314.9	
2712_at	GK2	Hs.98008	9.1	7.8	8.7	7.3	6.9	
27130_at	INVS	Hs.558477	81.0	99.2	99.3	136.7	95.5	
27131_at	SNX5	Hs.316890	1034.7	934.2	1025.2	1136.8	1031.3	
27132_at	CPNE7	Hs.461775	38.1	48.9	45.8	42.8	46.3	
27133_at	KCNH5	Hs.27043	6.8	7.2	9.9	8.4	7.0	
27134_at	TJP3	Hs.25527	23.9	29.1	34.2	29.5	35.7	
27136_at	MORC1	Hs.591296	5.1	4.3	5.8	4.4	4.9	
27141_at	CIDEB	Hs.642693; Hs.657595; Hs.708040	333.0	351.9	204.2	234.2	237.1	
27143_at	KIAA1274	Hs.202351	568.8	550.0	783.4	491.7	757.7	
27145_at	FILIP1	Hs.696158	70.7	93.1	59.4	73.2	78.1	
27146_at	FAM184B	Hs.18861	70.1	91.3	100.8	83.3	61.5	
27147_at	DENND2A	Hs.6385	590.8	426.6	839.1	431.5	408.5	
27148_at	STK36	Hs.471404; Hs.712986	261.2	422.1	562.6	484.1	460.7	
27151_at	CPAMD8	Hs.631644	62.3	118.5	149.8	82.8	236.3	
27152_at	INTU	Hs.391481	155.1	234.3	410.7	226.7	248.3	
27153_at	ZNF777	Hs.38512	23.9	24.3	33.0	28.3	30.7	
27154_at	BRPF3	Hs.520096	64.6	80.0	71.0	47.0	51.3	
27156_at	RTDR1	Hs.526920	29.5	43.9	49.0	21.6	17.3	
27159_at	CHIA	Hs.128814	13.4	11.4	12.6	25.1	10.8	
27160_at	INGX	Hs.158560	9.1	11.9	9.9	8.3	10.9	
27161_at	EIF2C2	Hs.449415	91.6	102.5	70.7	100.1	98.8	
27163_at	NAAA	Hs.437365	320.7	272.3	256.6	236.4	206.2	
27164_at	SALL3	Hs.700557	5.7	4.6	6.5	8.0	5.1	
27165_at	GLS2	Hs.212606	19.0	41.2	22.0	28.8	17.3	
27166_at	PRELID1	Hs.719148	1219.1	1064.3	969.9	937.6	1028.6	
27173_at	SLC39A1	Hs.719153	719.7	647.0	565.7	583.0	599.3	
27175_at	TUBG2	Hs.708059	611.2	846.3	888.6	741.0	605.0	
27177_at	IL1F8	Hs.278909	5.4	6.2	7.2	7.3	6.8	
27178_at	IL1F7	Hs.166371	7.8	8.7	9.9	8.9	10.9	
27179_at	IL1F6	Hs.278910	12.9	14.4	12.6	12.4	13.7	
2717_at	GLA	Hs.69089	910.3	1174.1	801.6	975.0	833.1	
27180_at	SIGLEC9	Hs.245828	32.7	33.9	26.3	33.9	24.4	
27181_at	SIGLEC8	Hs.447899	11.5	11.2	10.1	10.8	9.1	
27183_at	VPS4A	Hs.128420	2801.2	2893.7	2656.3	2519.5	2816.7	
27185_at	DISC1	Hs.13318	72.0	72.2	73.4	66.5	69.6	
27189_at	IL17C	Hs.278911	24.9	24.6	29.6	28.7	27.8	
27190_at	IL17B	Hs.156979	234.5	406.6	318.8	59.6	124.3	
27197_at	GPR82	Hs.664795	5.9	5.2	5.2	7.2	4.7	
27198_at	GPR81	Hs.610873; Hs.711001	5.3	5.4	5.8	5.2	8.3	
27199_at	OXGR1	Hs.352218	5.1	5.9	6.0	5.1	5.6	
2719_at	GPC3	Hs.644108	3003.7	1832.0	1918.8	2577.6	1949.9	
271_at	AMPD2	Hs.82927	800.3	900.4	1057.8	880.2	886.9	
27201_at	GPR78	Hs.350588	13.0	17.5	16.5	18.5	15.9	
27202_at	GPR77	Hs.534412	12.7	8.8	15.9	10.9	8.5	
2720_at	GLB1	Hs.443031	1213.1	986.3	856.6	1315.9	982.0	
27229_at	TUBGCP4	Hs.584887	150.2	181.1	112.6	152.5	126.2	
27230_at	SERP1	Hs.518326; Hs.709270	1019.2	988.2	990.3	918.4	924.7	
27231_at	ITGB1BP3	Hs.135458	27.3	32.5	28.3	24.7	30.6	
27232_at	GNMT	Hs.144914	51.7	72.0	89.7	49.0	41.2	
27233_at	SULT1C4	Hs.312644	5.1	4.9	4.9	4.1	4.6	
27235_at	COQ2	Hs.144304	657.5	752.0	595.1	697.2	687.3	
27236_at	ARFIP1	Hs.416089	214.1	184.9	197.8	135.8	180.3	
27237_at	ARHGEF16	Hs.87435	89.8	86.1	145.5	48.8	86.6	
27238_at	GPKOW	Hs.503666	891.3	903.9	797.9	700.7	710.0	
27239_at	GPR162	Hs.631654	46.5	44.7	49.1	42.5	63.9	
27240_at	SIT1	Hs.88012	88.1	60.7	49.2	69.5	81.0	
27241_at	BBS9	Hs.372360	258.6	251.3	238.9	299.8	236.2	
27242_at	TNFRSF21	Hs.443577	116.7	105.3	31.7	227.0	95.4	
27243_at	CHMP2A	Hs.12107	3316.2	3527.5	2451.8	2890.5	2746.1	
27244_at	SESN1	Hs.591336	938.2	980.7	674.6	775.0	620.1	
27245_at	AHDC1	Hs.469280	69.3	77.4	77.9	73.7	73.8	
27246_at	RNF115	Hs.523550	805.8	820.2	738.4	731.5	800.4	
27247_at	NFU1	Hs.430439	1502.4	1510.8	1410.4	1466.4	1859.3	
27248_at	ERLEC1	Hs.438336; Hs.713845	1701.8	1511.1	1612.3	1609.4	1594.7	
27249_at	MMADHC	Hs.5324	1052.7	873.0	974.4	1120.7	974.6	
27250_at	PDCD4	Hs.711490	1044.5	844.7	790.5	960.3	838.4	
27252_at	KLHL20	Hs.495035	78.1	56.9	49.8	67.1	56.0	
27253_at	PCDH17	Hs.106511	90.5	95.1	188.6	59.4	178.7	
27254_at	CSDC2	Hs.310893	64.5	52.6	66.4	42.7	76.9	
27255_at	CNTN6	Hs.387300	22.8	35.6	103.0	38.9	30.6	
27257_at	LSM1	Hs.425311	1020.5	714.2	937.6	942.4	964.0	
27258_at	LSM3	Hs.111632	3322.7	3197.7	2682.1	2883.9	2984.9	
27283_at	TINAG	Hs.127011	11.8	10.6	12.3	12.7	11.0	
27284_at	SULT1B1	Hs.129742	7.8	10.8	12.4	9.0	8.8	
27285_at	TEKT2	Hs.127111	12.8	20.9	17.2	11.7	16.7	
27286_at	SRPX2	Hs.306339	942.4	1148.8	726.7	1593.7	1621.6	
27287_at	VENTX	Hs.125231	303.9	284.0	638.6	351.0	403.2	
27288_at	RBMXL2	Hs.121605	5.9	5.2	6.6	7.3	6.4	
27289_at	RND1	Hs.124940	28.9	9.7	14.8	21.8	22.6	
27290_at	SPINK4	Hs.555934	13.7	19.7	16.4	18.1	17.3	
27291_at	C10orf28	Hs.419800	52.4	62.9	50.4	41.5	47.1	
27292_at	DIMT1L	Hs.719162	751.1	708.8	630.7	673.8	724.8	
27293_at	SMPDL3B	Hs.123659	8.8	9.4	10.3	9.0	11.6	
27294_at	DHDH	Hs.631555	45.7	52.6	52.6	57.9	54.0	
27295_at	PDLIM3	Hs.85862	266.1	230.8	122.4	217.7	232.5	
27296_at	TP53TG5	Hs.401982	44.6	45.8	45.6	61.1	45.1	
27297_at	CRCP	Hs.300684	78.9	64.0	77.0	66.5	75.3	
27299_at	ADAMDEC1	Hs.521459	9.2	6.9	8.3	15.8	5.9	
2729_at	GCLC	Hs.654465	490.1	413.7	552.5	758.6	627.0	
272_at	AMPD3	Hs.501890	100.4	90.7	106.8	107.4	93.3	
27300_at	ZNF544	Hs.438994	427.9	280.1	273.9	311.2	471.0	
27301_at	APEX2	Hs.659558	85.9	93.3	104.5	116.0	105.0	
27302_at	BMP10	Hs.158317	7.8	7.7	8.1	7.4	8.5	
27303_at	RBMS3	Hs.696468	463.3	415.2	306.3	306.6	399.3	
27304_at	MOCS3	Hs.159410	12.8	21.1	10.7	14.2	10.3	
27306_at	HPGDS	Hs.128433	231.2	450.0	98.3	357.4	106.6	
27309_at	ZNF330	Hs.120766	237.1	207.2	192.7	349.3	320.3	
2730_at	GCLM	Hs.315562	195.1	239.3	222.3	214.6	188.1	
27314_at	RAB30	Hs.40758	23.8	33.4	32.7	26.1	17.3	
27315_at	PGAP2	Hs.133968	250.4	236.0	248.1	275.9	342.1	
27319_at	BHLHE22	Hs.388788; Hs.591870	79.0	102.8	121.8	45.5	85.3	
2731_at	GLDC	Hs.584238	103.4	114.1	217.9	58.5	113.8	
27324_at	TOX3	Hs.460789	15.2	13.3	24.5	8.3	29.2	
27327_at	TNRC6A	Hs.655057	750.8	783.5	870.0	843.5	858.1	
27328_at	PCDH11X	Hs.655673	5.3	4.7	5.7	5.8	6.1	
27329_at	ANGPTL3	Hs.209153	4.6	6.1	5.4	5.5	5.0	
27330_at	RPS6KA6	Hs.368153	13.2	12.4	16.6	29.0	9.7	
